Peak Mass	RT	Intensity	Cluster	Transform	Freq.	Prob.	M
230.889649536	65.6465988159	2962.75097656	89	M+H	500.0	1.0	229.882373084
102.969967036	30.8659992218	16291.9628906	90	M+H	500.0	1.0	101.962690584
102.969990043	4.39349985123	19825.28125	91	M+H	500.0	1.0	101.962713591
120.980570418	48.9780006409	10505.0566406	92	M+H	500.0	1.0	119.973293966
120.980565296	33.875	12250.5302734	93	M+H	500.0	1.0	119.973288844
120.980516131	11.6141004562	14959.1640625	94	M+H	500.0	1.0	119.973239679
157.083168415	13.0668001175	27714.2890625	95	M+H	500.0	1.0	156.075891963
144.020390399	70.2155990601	3803.20629883	96	M+H	500.0	1.0	143.013113947
120.023351322	56.5442008972	31610.9121094	97	M+H	500.0	1.0	119.01607487
171.991263688	11.6141004562	96080.375	98	M+H	500.0	1.0	170.983987237
77.9987205265	67.165802002	18126.3007812	292	M+ACN+2H	500	1.0	112.956339046
77.9987276274	2.95996999741	19662.0605469	100	M+H	500.0	1.0	76.9914511754
79.017803801	45.9385986328	142227.59375	101	M+H	500.0	1.0	78.010527349
92.5221218094	21.8899993896	11313.4941406	102	M+H	500.0	1.0	91.5148453574
99.512115287	65.6465988159	15948.3271484	103	M+H	500.0	1.0	98.504838835
130.966275625	70.2155990601	3348.56005859	104	M+H	500.0	1.0	129.958999173
239.161071536	5.83053016663	35480.5703125	105	M+H	500.0	1.0	238.153795084
239.161141925	58.072101593	14944.1376953	106	M+H	500.0	1.0	238.153865473
154.966571052	65.6465988159	5022.8671875	107	M+H	500.0	1.0	153.9592946
76.0755789747	10.1607999802	12968.2744141	108	M+H	500.0	1.0	75.0683025227
172.018024658	7.27271986008	26023.4589844	109	M+H	500.0	1.0	171.010748206
195.08720859	4.39349985123	36348.4335938	110	M+H	500.0	1.0	194.079932138
159.968755654	1.53644001484	168490.1875	111	M+H	500.0	1.0	158.961479202
159.968741824	65.6465988159	46767.3046875	112	M+H	500.0	1.0	158.961465372
280.992493717	77.9214019775	4745.37255859	113	M+H	500.0	1.0	279.985217265
91.0273610987	61.1010017395	27607.2402344	114	M+H	500.0	1.0	90.0200846467
91.0273664534	2.95996999741	23923.6679688	115	M+H	500.0	1.0	90.0200900014
167.017933476	85.6673965454	2958.53222656	116	M+H	500.0	1.0	166.010657024
102.003095602	87.223197937	1684.20202637	117	M+H	500.0	1.0	100.99581915
128.018949805	24.8491001129	69887.734375	118	M+H	500.0	1.0	127.011673353
219.046931759	7.27271986008	57244.7929688	119	M+H	500.0	1.0	218.039655307
76.0836721085	7.27271986008	9958.73925781	3964	M+HC13	500	1.0	74.0730456565
122.541316795	96.6564025879	2787.93188477	121	M+H	500.0	1.0	121.534040343
84.0917264833	7.27271986008	30400.3710938	122	M+H	500.0	1.0	83.0844500313
166.954628728	91.9619979858	2287.81445312	123	M+H	500.0	1.0	165.947352276
103.111414603	11.6141004562	28740.7695312	124	M+H	500.0	1.0	102.104138151
103.111424434	38.3991012573	25686.359375	125	M+H	500.0	1.0	102.104147982
81.5230067845	29.3498001099	11371.4228516	126	M+H	500.0	1.0	80.5157303325
102.020479514	88.7939987183	4789.83789062	127	M+H	500.0	1.0	101.013203062
102.073010797	96.6564025879	4026.69970703	128	M+H	500.0	1.0	101.065734345
122.543069727	98.2218017578	3941.39575195	129	M+H	500.0	1.0	121.535793275
129.051887042	32.3759994507	35755.7929688	130	M+H	500.0	1.0	128.04461059
173.029923718	93.5273971558	2095.13671875	131	M+H	500.0	1.0	172.022647266
81.5182101197	88.7939987183	4478.29345703	132	M+H	500.0	1.0	80.5109336677
102.030460536	98.2218017578	16946.4394531	133	M+H	500.0	1.0	101.023184084
102.056098081	98.2218017578	3332.51245117	134	M+H	500.0	1.0	101.048821629
102.068536516	98.2218017578	2725.70410156	135	M+H	500.0	1.0	101.061260064
186.980549985	1.53644001484	14928.9101562	136	M+H	500.0	1.0	185.973273533
249.011133995	95.0856018066	3142.98461914	137	M+H	500.0	1.0	248.003857543
296.970273952	91.9619979858	6023.16455078	138	M+H	500.0	1.0	295.9629975
320.568261546	102.972000122	4944.20751953	139	M+H	500.0	1.0	319.560985094
102.009078142	96.6564025879	2434.07495117	140	M+H	500.0	1.0	101.00180169
102.036258326	84.1205978394	17320.3496094	141	M+H	500.0	1.0	101.028981874
102.038746616	96.6564025879	13016.7724609	142	M+H	500.0	1.0	101.031470164
102.058868361	85.6673965454	3130.88012695	143	M+H	500.0	1.0	101.051591909
102.078145208	98.2218017578	3041.89672852	144	M+H	500.0	1.0	101.070868756
102.083571134	96.6564025879	3204.81274414	145	M+H	500.0	1.0	101.076294682
122.550302839	96.6564025879	3142.38989258	146	M+H	500.0	1.0	121.543026387
148.018096909	53.5406990051	18592.6757812	147	M+H	500.0	1.0	147.010820457
148.018058534	21.8899993896	13088.0703125	148	M+H	500.0	1.0	147.010782082
227.015882713	95.0856018066	4150.79882812	149	M+H	500.0	1.0	226.008606261
102.000813752	98.2218017578	1919.10375977	150	M+H	500.0	1.0	100.9935373
102.080189639	62.615398407	4218.84912109	151	M+H	500.0	1.0	101.072913187
102.082461315	85.6673965454	3495.73803711	152	M+H	500.0	1.0	101.075184863
190.54028182	99.8015975952	5299.99316406	153	M+H	500.0	1.0	189.533005368
90.5068057761	67.165802002	32291.5214844	154	M+H	500.0	1.0	89.4995293241
90.5067522669	1.53644001484	25589.9199219	155	M+H	500.0	1.0	89.4994758149
275.977643496	64.1225967407	33467.6679688	156	M+H	500.0	1.0	274.970367044
637.19033464	104.57800293	8110.88378906	459	M+IsoProp+H	500	1.0	576.125543311
110.0272346	111.091003418	4957.80419922	158	M+H	500.0	1.0	109.019958148
275.062085902	102.972000122	4984.07568359	159	M+H	500.0	1.0	274.05480945
385.29206717	104.57800293	3395.34667969	160	M+H	500.0	1.0	384.284790719
596.106782672	104.57800293	10541.4414062	161	M+H	500.0	1.0	595.09950622
159.023717778	95.0856018066	6406.01513672	162	M+H	500.0	1.0	158.016441326
380.336988102	104.57800293	3209.39770508	163	M+H	500.0	1.0	379.32971165
394.352182916	106.196998596	4802.7421875	164	M+H	500.0	1.0	393.344906464
399.307465293	102.972000122	5830.92285156	165	M+H	500.0	1.0	398.300188841
438.378015911	99.8015975952	3641.96630859	166	M+H	500.0	1.0	437.370739459
596.608598564	106.196998596	5303.77929688	167	M+H	500.0	1.0	595.601322112
644.144777924	104.57800293	8243.39746094	168	M+H	500.0	1.0	643.137501472
143.996497928	24.8491001129	141456.71875	169	M+H	500.0	1.0	142.989221476
143.996528776	56.5442008972	149490.609375	170	M+H	500.0	1.0	142.989252324
337.234098677	104.57800293	4340.47021484	171	M+H	500.0	1.0	336.226822225
355.281286712	104.57800293	7549.3984375	172	M+H	500.0	1.0	354.27401026
599.115115755	104.57800293	53879.3359375	459	M+Na	500	1.0	576.125894674
797.556820787	104.57800293	4110.55957031	174	M+H	500.0	1.0	796.549544335
70.0126133141	50.5191993713	245145.78125	175	M+H	500.0	1.0	69.0053368621
191.16358532	107.831001282	3524.08325195	176	M+H	500.0	1.0	190.156308868
225.195383458	102.972000122	3277.70068359	177	M+H	500.0	1.0	224.188107006
369.297153804	104.57800293	3074.53613281	178	M+H	500.0	1.0	368.289877352
424.363086282	106.196998596	2366.77392578	179	M+H	500.0	1.0	423.35580983
441.296806867	104.57800293	7138.55810547	180	M+H	500.0	1.0	440.289530415
467.073134395	104.57800293	7924.51123047	181	M+H	500.0	1.0	466.065857944
341.265627633	104.57800293	4196.93017578	182	M+H	500.0	1.0	340.258351181
350.07295176	104.57800293	9644.00390625	243	M+HC13	500	1.0	348.062325308
158.9609764	53.5406990051	43757.7304688	184	M+H	500.0	1.0	157.953699948
243.134953797	106.196998596	3797.55761719	180	M+2Na	495	0.99	440.291465433
297.239262648	104.57800293	3958.01367188	186	M+H	500.0	1.0	296.231986196
304.299093776	111.091003418	2522.80761719	187	M+H	500.0	1.0	303.291817324
83.5171145424	67.165802002	26023.4960938	188	M+H	500.0	1.0	82.5098380904
83.5171147882	98.2218017578	11331.7880859	189	M+H	500.0	1.0	82.5098383362
84.0974167044	5.83053016663	21231.6777344	190	M+H	500.0	1.0	83.0901402524
198.00049058	56.5442008972	33193.0742188	191	M+H	500.0	1.0	196.993214128
198.000450842	30.8659992218	26353.7441406	192	M+H	500.0	1.0	196.99317439
198.000497367	82.567199707	18398.4433594	193	M+H	500.0	1.0	196.993220915
469.328149146	111.091003418	2783.859375	194	M+H	500.0	1.0	468.320872694
74.0321586239	38.3991012573	31533.6660156	195	M+H	500.0	1.0	73.0248821719
74.0321462097	8.71319961548	25485.3320312	196	M+H	500.0	1.0	73.0248697577
74.0321383977	18.9279994965	21788.9394531	197	M+H	500.0	1.0	73.0248619457
228.195349019	104.57800293	14991.1269531	198	M+H	500.0	1.0	227.188072567
228.195423608	79.4586029053	6423.97460938	199	M+H	500.0	1.0	227.188147156
336.542913698	104.57800293	20601.7695312	200	M+H	500.0	1.0	335.535637246
362.095809912	102.972000122	11646.3740234	201	M+H	500.0	1.0	361.08853346
443.333928768	99.8015975952	3982.50952148	202	M+H	500.0	1.0	442.326652316
176.013019889	4.39349985123	99679.875	203	M+H	500.0	1.0	175.005743437
176.013040754	56.5442008972	68163.296875	204	M+H	500.0	1.0	175.005764302
600.118648162	104.57800293	17727.3769531	459	M+NaC13	500	1.0	576.126077082
110.010968886	121.027999878	4019.48608398	206	M+H	500.0	1.0	109.003692434
110.030329609	121.027999878	3407.3425293	207	M+H	500.0	1.0	109.023053157
225.99525676	4.39349985123	42161.0546875	208	M+H	500.0	1.0	224.987980308
225.995322021	56.5442008972	39518.7617188	209	M+H	500.0	1.0	224.988045569
615.088959084	104.57800293	24243.5507812	459	M+K	500	1.0	576.125800764
74.5305225335	13.0668001175	29814.1191406	211	M+H	500.0	1.0	73.5232460815
74.53053963	62.615398407	30091.1855469	212	M+H	500.0	1.0	73.523263178
74.5305299295	56.5442008972	28110.9140625	213	M+H	488	0.976	73.5232534775
87.0802044745	61.1010017395	21200.7792969	214	M+H	500.0	1.0	86.0729280225
88.5089534712	67.165802002	24154.4042969	215	M+H	500.0	1.0	87.5016770192
341.081359829	104.57800293	25411.6777344	216	M+H	500.0	1.0	340.074083377
468.389486827	119.347000122	1482.1730957	217	M+H	500.0	1.0	467.382210375
469.377319803	121.027999878	3070.40966797	218	M+H	500.0	1.0	468.370043351
152.035697497	29.3498001099	17556.3164062	219	M+H	500.0	1.0	151.028421045
152.035712169	64.1225967407	17312.359375	220	M+H	500.0	1.0	151.028435717
179.989919707	93.5273971558	14125.6220703	221	M+H	500.0	1.0	178.982643255
328.556754717	104.57800293	41239.1875	222	M+H	500.0	1.0	327.549478265
84.6544156221	2.95996999741	16178.1728516	223	M+H	500.0	1.0	83.6471391701
84.9594010611	53.5406990051	45415.1445312	224	M+H	500.0	1.0	83.9521246091
84.9593958222	11.6141004562	30545.0292969	225	M+H	500.0	1.0	83.9521193702
239.088411511	10.1607999802	73970.7890625	226	M+H	500.0	1.0	238.081135059
452.102699487	104.57800293	17842.7675781	490	M+HC13	500	1.0	450.092073035
201.007860368	52.0428009033	62423.8789062	228	M+H	500.0	1.0	200.000583916
201.007836987	7.27271986008	53472.1875	229	M+H	500.0	1.0	200.000560535
201.007834259	18.9279994965	49615.4726562	230	M+H	500.0	1.0	200.000557808
221.016399867	95.0856018066	11979.2119141	221	M+ACN+H	500	1.0	178.982574312
83.5127396502	79.4586029053	6920.08544922	232	M+H	500.0	1.0	82.5054631982
83.5127410046	111.091003418	5951.49365234	233	M+H	500.0	1.0	82.5054645526
83.5126798172	121.027999878	5322.35644531	234	M+H	500	1.0	82.5054033652
84.0648369877	7.27271986008	21402.4863281	235	M+H	500.0	1.0	83.0575605357
130.007679239	59.5834999084	36921.5039062	239	M+H	439	0.878	129.000402787
130.007638953	33.875	37868.6835938	237	M+H	500.0	1.0	129.000362501
130.007661226	81.0024032593	27226.3007812	238	M+H	500.0	1.0	129.000384774
130.007685013	64.1225967407	38894.8359375	239	M+H	500.0	1.0	129.000408561
143.039251526	96.6564025879	47104.6523438	240	M+H	500.0	1.0	142.031975074
143.039233503	2.95996999741	21354.4511719	241	M+H	500.0	1.0	142.031957051
143.039208985	39.9014015198	29706.8125	242	M+H	500.0	1.0	142.031932533
349.070095825	104.57800293	99990.640625	243	M+H	500.0	1.0	348.062819373
349.070033665	88.7939987183	65167.578125	244	M+H	500.0	1.0	348.062757213
349.571729319	104.57800293	35253.375	245	M+H	500.0	1.0	348.564452867
90.0082514985	68.692199707	22905.6113281	246	M+H	500.0	1.0	89.0009750465
82.0222493098	56.5442008972	88097.9765625	247	M+H	500.0	1.0	81.0149728578
82.0222616658	33.875	86031.203125	248	M+H	500.0	1.0	81.0149852138
357.056120431	104.57800293	43578.0546875	249	M+H	500.0	1.0	356.048843979
184.985166243	65.6465988159	32872.2539062	250	M+H	500.0	1.0	183.977889791
594.159999516	76.3733978271	69414.2421875	460	M+NH4	500	1.0	576.126173961
594.159674727	104.57800293	90765.2421875	252	M+H	27	0.054	593.152398275
116.106766329	4.39349985123	24545.9648438	3964	M+ACN+H	500	1.0	74.0729407736
193.973275515	56.5442008972	24130.1699219	254	M+H	500.0	1.0	192.965999063
70.480483971	98.2218017578	4747.73828125	255	M+H	500.0	1.0	69.473207519
70.4804453935	11.6141004562	3728.27783203	256	M+H	500.0	1.0	69.4731689415
153.032394547	59.5834999084	21151.3828125	257	M+H	500.0	1.0	152.025118095
207.984832305	68.692199707	52600.1367188	258	M+H	500.0	1.0	206.977555853
199.029023759	96.6564025879	112234.789062	259	M+H	500.0	1.0	198.021747307
199.028998404	1.53644001484	33569.4492188	260	M+H	500.0	1.0	198.021721952
199.028940886	29.3498001099	24289.140625	261	M+H	500.0	1.0	198.021664434
199.029000064	77.9214019775	89578.265625	262	M+H	500.0	1.0	198.021723612
208.038869669	96.6564025879	26668.4707031	263	M+H	500.0	1.0	207.031593217
82.5371033401	55.032699585	112171.070312	264	M+H	500.0	1.0	81.5298268881
82.5371114671	35.3827018738	108264.859375	265	M+H	500.0	1.0	81.5298350151
111.038919431	85.6673965454	18670.2421875	266	M+H	500.0	1.0	110.031642979
111.038927401	32.3759994507	32469.1601562	267	M+H	500.0	1.0	110.031650949
111.038944695	62.615398407	21620.8320312	268	M+H	500.0	1.0	110.031668243
94.5453458348	4.39349985123	74466.359375	269	M+H	500.0	1.0	93.5380693828
94.5453881866	99.8015975952	79024.1640625	270	M+H	500.0	1.0	93.5381117346
94.5453334633	32.3759994507	44821.0859375	271	M+H	500.0	1.0	93.5380570113
94.5453811252	79.4586029053	69550.203125	272	M+H	500.0	1.0	93.5381046732
595.163276413	104.57800293	27106.5234375	252	M+HC13	240	0.48	593.152649961
110.024126741	126.190002441	6492.89892578	274	M+H	500.0	1.0	109.016850289
158.002594126	65.6465988159	329424.71875	275	M+H	500.0	1.0	156.995317674
250.177195114	102.972000122	38099.1484375	276	M+H	500.0	1.0	249.169918662
250.177173134	84.1205978394	22136.2324219	277	M+H	500.0	1.0	249.169896682
242.283627871	88.7939987183	10209.5439453	278	M+H	500.0	1.0	241.27635142
90.5257150225	56.5442008972	480858.875	279	M+H	500.0	1.0	89.5184385705
90.5256991172	11.6141004562	476383.5	280	M+H	500.0	1.0	89.5184226652
73.5317759436	45.9385986328	264738.1875	281	M+H	500.0	1.0	72.5244994916
140.010274555	205.690994263	1552.67602539	282	M+H	500.0	1.0	139.002998103
151.034950605	53.5406990051	169047.609375	283	M+H	500.0	1.0	150.027674153
95.043682243	90.3756027222	92616.2109375	284	M+H	500.0	1.0	94.036405791
95.0436853264	56.5442008972	54981.7617188	285	M+H	500.0	1.0	94.0364088744
114.558167461	77.9214019775	28015.7421875	286	M+H	500.0	1.0	113.550891009
348.989474606	1.53644001484	112267.28125	287	M+H	500.0	1.0	347.982198154
348.989478651	50.5191993713	45111.6523438	288	M+H	500.0	1.0	347.982202199
348.989402287	29.3498001099	61997.8789062	289	M+H	500.0	1.0	347.982125835
167.012551313	77.9214019775	459020.875	290	M+H	500.0	1.0	166.005274861
167.012526723	38.3991012573	357689.4375	291	M+H	500.0	1.0	166.005250271
113.963468859	67.165802002	75929.53125	292	M+H	500.0	1.0	112.956192407
113.963459114	23.3693008423	35138.7734375	293	M+H	500.0	1.0	112.956182662
125.986043362	56.5442008972	324201.21875	294	M+H	500.0	1.0	124.97876691
125.986018123	30.8659992218	279411.71875	295	M+H	500.0	1.0	124.978741671
413.12150296	248.014007568	1503.75231934	296	M+H	500.0	1.0	412.114226508
473.099544397	248.014007568	1909.046875	297	M+H	500.0	1.0	472.092267945
121.122045064	11.6141004562	121564.65625	298	M+H	500.0	1.0	120.114768612
121.122052888	39.9014015198	80517.203125	299	M+H	500.0	1.0	120.114776436
511.049996245	244.341995239	2765.09692383	300	M+H	500.0	1.0	510.042719793
123.04852679	95.0856018066	55944.0390625	301	M+H	500.0	1.0	122.041250338
446.072257061	257.191986084	1878.15783691	318	M+HC13	500	1.0	444.061630609
102.535272974	93.5273971558	209218.03125	303	M+H	500.0	1.0	101.527996522
102.535268814	4.39349985123	205454.3125	304	M+H	500.0	1.0	101.527992362
102.535272365	38.3991012573	157431.28125	305	M+H	500.0	1.0	101.527995913
102.535281857	56.5442008972	166885.109375	306	M+H	500.0	1.0	101.528005405
804.544625667	238.820007324	9005.2578125	307	M+H	500.0	1.0	803.537349215
319.078152469	266.152008057	1912.52648926	308	M+H	500.0	1.0	318.070876017
433.107239157	242.503997803	4303.00976562	309	M+H	438	0.876	432.099962705
524.04469524	259.002990723	2071.35473633	319	M+ACN+H	500	1.0	482.010869685
412.128652084	248.014007568	10337.7216797	329	M+HC13	500	1.0	410.118025632
383.006825463	273.220001221	1940.23071289	312	M+H	500.0	1.0	381.999549011
383.022135194	273.220001221	2032.84472656	313	M+H	500.0	1.0	382.014858742
261.036420553	269.677001953	2547.83959961	314	M+H	500.0	1.0	260.029144101
260.538231417	271.438995361	7484.88769531	315	M+H	500.0	1.0	259.530954965
382.891309884	269.677001953	2334.72900391	316	M+H	500.0	1.0	381.884033432
383.293597853	273.220001221	1971.765625	317	M+H	500.0	1.0	382.286321401
445.068374963	255.356994629	7690.06542969	318	M+H	500.0	1.0	444.061098511
483.018662168	257.191986084	6496.26953125	319	M+H	500.0	1.0	482.011385716
527.586986288	275.010009766	2153.9440918	320	M+H	500.0	1.0	526.579709836
793.162191083	276.822998047	1324.31665039	321	M+H	500.0	1.0	792.154914631
252.050241048	271.438995361	2830.46020508	322	M+H	500.0	1.0	251.042964596
259.537945478	269.677001953	2165.4453125	323	M+H	500.0	1.0	258.530669026
427.05817284	271.438995361	3247.4987793	525	M+2Na-H	500	1.0	382.087007132
528.088966103	278.645996094	1610.01379395	325	M+H	500.0	1.0	527.081689651
280.549727528	267.920013428	4629.65380859	326	M+H	500.0	1.0	279.542451076
383.177407853	273.220001221	2313.14257812	327	M+H	500.0	1.0	382.170131401
81.5205515084	56.5442008972	1398574.5	328	M+H	500.0	1.0	80.5132750565
411.125106189	248.014007568	43821.7929688	329	M+H	500.0	1.0	410.117829737
1199.76834382	286.016998291	2028.14819336	330	M+H	500.0	1.0	1198.76106737
357.055988607	244.341995239	12060.8007812	331	M+H	500.0	1.0	356.048712155
1200.77411676	287.864013672	1609.77185059	330	M+HC13	500	1.0	1198.76349031
180.989327547	65.6465988159	21240.3398438	333	M+H	500.0	1.0	179.982051095
406.079257673	271.438995361	3834.64868164	525	M+NaC13	500	1.0	382.086686593
594.159610582	255.356994629	18062.9199219	335	M+H	500.0	1.0	593.15233413
594.159675979	202.01600647	19717.1796875	336	M+H	500.0	1.0	593.152399527
594.159553545	278.645996094	16876.1289062	337	M+H	500.0	1.0	593.152277093
594.159592954	163.669006348	16905.7792969	338	M+H	500.0	1.0	593.152316502
594.159409547	187.378997803	20140.3828125	339	M+H	500.0	1.0	593.152133095
594.159727064	222.220993042	17431.4277344	340	M+H	500.0	1.0	593.152450612
634.149286064	294.976989746	1820.22949219	351	M+HC13	496	0.992	632.138659612
750.517326011	291.516998291	1671.78686523	342	M+H	500.0	1.0	749.510049559
370.081235288	291.516998291	1833.04602051	360	M+HC13	500	1.0	368.070608836
660.288319323	294.976989746	3432.73852539	476	M+NaC13	499	0.998	636.295748243
708.510014284	293.259002686	3279.4777832	345	M+H	500.0	1.0	707.502737832
354.884711571	311.514007568	4936.15332031	346	M+H	500.0	1.0	353.877435119
